id,0,1,2,3,4,5,6,7,8,9
58777,57726,79435,27099,8049,56415,31340,124619,124676,102406,46798
78117,148371,104374,264393,104241,105833,179868,88529,21967,46493,77285
36241,114246,101006,94649,266031,124619,124676,102406,46798,94214,30910
75363,79684,130882,21735,11167,47197,130881,31486,56137,19542,25037
57019,37849,128856,109028,92193,51106,70193,93891,4628,112054,118876
84903,25431,20127,33575,22490,39130,5183,98364,24481,31866,120862
25051,92691,17962,25053,18872,2517,79382,177945,374671,25050,315846
23174,87293,13988,15071,1090,1691,13903,44289,25395,73408,108648
4798,15377,109364,54140,103717,46983,61560,4024,4781,24170,59847
74924,91343,29510,29400,70151,29399,26857,29756,29402,85346,388910
105448,198450,128368,107693,117406,53413,103701,49685,44411,108548,17367
43950,208284,299359,299730,30346,17692,29794,10577,47957,10727,3574
90272,90056,67654,90034,139238,116350,192911,21534,39510,34577,50253
21198,9539,86597,12677,297167,238358,86410,277686,205943,407036,15282
132332,49842,71822,61711,29084,827,204,74402,111359,68822,191731
54779,325382,165181,85107,136921,401427,36107,15990,114044,81850,69162
49849,1726,10138,15745,212778,6795,10719,278927,2362,55687,40160
392067,203072,38601,105287,288430,98064,98069,210274,339327,280668,53871
49073,134096,389995,16916,125099,32830,288117,83215,163795,185057,209686
1543,8209,47845,1964,243233,85690,356200,7735,9999,3037,47610
8951,369245,428074,13644,45699,80544,8326,81549,815,72753,461088
223613,350554,103745,88030,88059,33481,58391,214349,134705,340210,61675
44000,38939,26811,29778,80368,41035,105902,70810,106280,3124,47003
207999,67531,53576,53575,53571,43131,127040,61525,42811,253250,104557
93072,185147,317260,272261,108010,106513,297167,44140,84903,53931,49125
69313,85743,265189,265189,265189,265189,8927,124619,124676,102406,46798
60708,117730,36211,13438,101338,48596,43765,49913,126004,126300,43422
15993,31261,269246,9323,16767,11299,14571,9389,17445,13640,56191
57256,16029,121530,191293,155714,15830,452,42757,33446,199934,124619
57448,42981,24257,85778,52059,117036,203829,168283,49645,83593,18603
29670,37988,211233,173865,20164,25335,38821,29040,108762,88126,53500
38830,32323,31411,51303,23282,38705,51357,51360,38742,37360,51364
37360,51360,38812,51358,51359,25770,23282,38705,38742,51366,38787
99372,22334,114618,46041,4296,39554,17665,109175,228444,36583,43626
24403,356898,293444,285595,89874,39333,125619,13241,39693,96769,43981
31654,22777,20639,46667,22328,103711,12129,14140,56067,80351,4934
25259,44563,97754,135696,125099,32830,288117,83215,163795,185057,209686
18562,97421,43785,184129,218582,60542,4112,99909,183825,217672,159215
14556,248611,382511,61404,329815,325789,70457,61532,190681,51078,273807
35052,43743,71481,8512,37233,54850,10990,36915,9566,567,4174
58772,132128,138093,98498,81538,26370,22452,87541,121738,113369,20561
40619,13933,41097,39057,14518,13929,42313,153936,72205,47292,20183
20332,66605,417026,81867,352494,23077,125099,32830,288117,83215,163795
23077,36737,66605,417026,20332,81867,352494,125099,32830,288117,83215
90968,71065,43811,112284,30630,117435,42615,80572,85670,212899,77412
94608,22013,26516,43138,67521,261,18900,37749,33632,31644,57575
88376,26573,58182,44747,143092,53441,48627,22390,39016,53619,18228
43501,97829,158219,43278,109881,235679,99732,29846,40165,45692,29451
52013,42981,24257,85778,52059,117036,203829,168283,49645,83593,18603
46787,46780,46781,43337,36096,65421,44296,42606,46784,191476,104696
92399,70368,85685,24805,173580,109632,174925,117024,70803,6844,49633
28391,82474,105981,109970,109886,131457,22649,22649,22649,22649,50271
51364,51357,23282,38705,38742,51367,32323,50704,51360,37360,38787
51366,51360,37360,38812,32323,51358,51359,38742,51367,25770,31411
111239,294741,83540,14476,134890,14252,93114,89056,135204,3512,32631
43653,317981,263111,108930,20837,432959,16614,101449,106337,13441,10012
44564,12280,13698,1552,14742,11374,10328,568,19731,2619,453
55061,11804,26491,60170,387444,9978,15691,44465,2176,293768,85589
25862,62694,43876,140995,5953,354105,259325,21635,43807,84119,76714
112284,290379,30630,52239,50079,43696,42615,80572,85670,212899,77412
107774,36094,34322,115332,40085,40842,40634,30702,17978,42489,35129
10854,52894,7295,72317,58200,12484,140897,80473,24150,26233,137145
119094,99319,16703,74130,169355,285398,35895,81038,116336,13685,16934
33146,61271,21822,249914,22609,165573,290504,15412,16987,19703,394034
38787,23282,38705,51360,37360,38812,32323,51358,51359,51357,38742
43810,84397,107973,43157,109933,67375,38769,130064,29877,72473,43268
42175,87729,1245,41843,11257,26371,8293,40775,67794,185156,134738
18703,62804,344560,32499,97831,48612,56930,45874,17595,468343,102024
63578,426264,242088,8435,2750,158914,333346,32640,85542,127363,25147
48471,42981,45665,175518,77022,88018,53565,146730,124632,41276,48732
15316,220493,158936,287636,337844,152745,83728,347938,152736,416166,295069
47610,256311,9999,48856,191731,273807,313653,14190,77041,103,17961
48752,72585,264553,103194,110392,252511,153153,147698,97400,376233,374460
47055,34015,320586,1843,1781,432602,42981,24257,85778,52059,117036
1244,346641,784,12508,60409,77381,38010,49834,301494,43985,160085
25695,47841,84201,371447,57558,37550,1050,27378,20645,65967,36971
39557,27644,110139,1673,43114,26502,60539,38808,128848,43253,77650
32319,122270,7736,147287,10309,42135,10310,42260,10308,45560,42206
34025,214218,65650,21620,117730,36211,13438,101338,48596,43765,49913
76229,62000,41503,126596,113843,26701,57103,16535,33218,34945,96255
25664,15077,25536,110410,2463,32151,18747,373922,9581,45418,32233
61783,250538,373546,78480,18381,17199,304126,117730,36211,13438,101338
42722,12627,46335,142373,49559,65707,43026,142374,55372,63401,49701
43936,186997,42981,24257,85778,52059,117036,203829,168283,49645,83593
47909,2015,41245,26955,95482,338803,124294,257568,31184,291549,30843
12811,41115,59858,14375,58086,73872,44297,33517,364433,43614,124619
58937,94794,110838,20537,42241,140527,43654,41970,41426,42739,20308
31903,105981,84299,109970,28391,109886,131457,50271,989,28392,144792
105067,43145,51759,31409,43689,1859,20334,195,43799,77210,48263
55151,39395,336216,73682,52738,17595,468343,102024,60002,210408,99885
68757,288291,125039,88034,65898,140101,47439,29291,469172,52049,126420
39993,69576,39988,73065,2654,11015,10225,36599,3600,11252,35813
45202,103750,61952,41338,280612,38011,59421,235704,113649,103753,160075
54160,74289,29290,34326,52980,52874,64912,52979,47578,3176,107637
48481,43357,42325,29236,42073,66628,11867,1705,1688,1687,10350
22985,36373,71395,37084,74753,42987,94655,167408,64456,75710,36194
51876,157350,36584,1491,16005,11588,301228,347945,34069,63,846
58261,42981,24257,85778,52059,117036,203829,168283,49645,83593,18603
89704,48227,36880,12172,212994,45555,207441,23965,79838,113255,45763
120357,37581,136106,144111,98487,80168,53857,112885,32196,596,82101
52461,15665,103668,1415,96495,34424,148777,373349,12228,47941,14666
51873,83581,79816,39450,57046,84465,242551,120637,117340,58553,49453
471,155325,269258,6183,6076,130747,53174,170759,9511,9510,9321
13652,52349,8012,26179,2122,66195,9414,15196,12582,16806,18002
27522,27517,131366,76804,31685,127424,29451,32558,49126,16559,84956
8417,97088,265579,243860,212530,8462,296820,179553,84954,148044,66812
44963,20567,39885,83876,17223,32388,52445,54860,11373,38140,54160
74289,47578,54160,34326,52980,52874,64912,52979,107637,21613,29290
22843,15137,75629,18491,21832,315011,30146,39056,20921,70846,39230
43947,207768,24090,353345,19166,424822,229839,18044,79190,413440,44811
60213,60221,60290,43071,60824,60025,13730,37645,13925,90056,47466
34013,329712,537,408543,19600,16664,46976,15177,29314,38415,23019
62495,35265,8882,103758,314405,17595,468343,102024,60002,210408,99885
42411,58060,445605,36663,43743,56822,28546,71481,213,982,5780
45807,32323,32600,51358,31411,51303,23282,38705,51357,51360,38742
51367,38742,51357,51360,37360,51364,38812,32323,51358,51359,23282
55165,139575,346469,10000,148077,49218,305594,87081,333953,42015,34328
34767,114575,22492,47295,18984,74237,173938,48011,54642,85633,47755
21982,31364,20360,44222,21665,9905,15477,500,1598,45928,213985
53596,1418,366505,96287,48139,110398,403357,61539,153779,103668,37044
31007,10381,15058,10183,64566,70876,128270,187541,174314,244506,284293
52844,41204,43872,174988,52848,43857,118245,198600,43597,108209,44875
51092,24382,198474,220565,3520,217648,103216,67177,183964,24195,274131
26530,103396,147886,22112,37992,35404,20362,43269,14638,44041,38683
43017,202436,197785,43002,19171,12617,87936,43311,26814,29372,33728
113757,46014,80890,77012,90978,194509,53527,113841,217802,111582,18649
32612,51215,18248,30806,60033,48333,78381,297167,238358,86410,277686
38033,377587,277702,39453,167032,297167,238358,86410,277686,205943,407036
54293,13016,13180,42981,24257,85778,52059,117036,203829,168283,49645
47330,26140,32830,163795,414632,443113,401150,214472,142026,363960,114065
117258,21554,86889,26015,361042,26702,70046,30641,200549,48186,27850
293946,95077,42981,24257,85778,52059,117036,203829,168283,49645,83593
56745,168283,83593,113286,159569,66660,33823,210864,77120,74485,105371
133119,139799,248469,43350,38720,43390,42991,113823,11424,29380,19414
122884,42615,80572,85670,212899,77412,290379,19049,17641,70881,38687
33039,238616,3086,759,24008,36488,33112,80616,76465,32130,90978
114083,25918,109258,28528,37451,90807,85814,42541,43236,20945,109887
70635,76000,29586,34282,69065,3092,12223,62143,87151,16176,117730
139851,76350,42726,37335,76348,53456,14949,34280,48750,99313,352025
62976,22279,1909,28628,49184,171982,27444,35810,3640,3426,987
12536,10438,53287,10345,73527,36914,72753,11824,772,21147,79212
34192,134890,52048,45266,77118,37688,347331,318177,365371,331367,333165
131781,43809,43512,96172,107999,197491,18228,15734,45335,40916,18642
45485,47252,91580,18561,5353,192134,9515,42314,49511,217919,24019
39695,37596,57103,16535,30624,62000,41503,76229,126596,113843,33218
41630,11566,14035,9493,951,6280,620,2978,58411,6068,12499
36939,40562,35221,74877,396810,37056,10000,148077,49218,305594,87081
50348,325789,146238,18056,73567,1645,1619,9910,70586,273807,293633
48171,8999,11197,58384,3021,107846,38407,9740,33459,5956,80662
43920,253687,13742,204344,25248,124619,124676,102406,46798,94214,30910
56590,22855,63686,30675,379291,408647,323027,382322,13851,166076,264646
91958,39845,80122,13471,79051,12653,411221,56948,11429,29159,28019
79785,67636,36527,77716,181574,86283,42418,1634,9826,2453,9290
50779,42409,16375,32686,34024,1412,462,36141,161,298,17680
44411,198450,117406,128368,107693,105448,53413,103701,49685,17367,131478
71732,24259,44539,44674,35008,266537,862,8844,15602,31357,11862
85550,86262,53267,54659,16447,103753,160075,85525,86267,57859,354275
116751,7351,9840,309929,31522,54083,44461,269,11986,2786,8075
72852,26636,65296,110428,110428,110428,110428,89456,371865,27067,36143
48954,3052,5506,32568,16665,976,38340,88288,95359,148766,78331
32122,35119,98932,41166,41758,14778,10170,11777,23210,31459,24749
93553,57458,27904,47046,298721,298721,298721,298721,11534,38368,121738
16031,33294,44716,35297,308409,166666,124619,124676,102406,46798,94214
43046,61431,110139,27644,60539,38808,128848,125666,26849,39557,30015
86267,57859,103753,160075,16447,53267,85550,86262,354275,85525,284135
84207,23333,26195,69722,31694,41971,47237,115565,26941,86241,30815
53701,48419,47034,76475,55955,46754,26665,97754,31076,34207,22908
126104,57981,285463,265563,16916,10000,148077,49218,305594,87081,333953
28023,35917,10734,35926,24229,4931,36522,11916,79008,22090,35123
104364,11293,6949,26670,245906,4704,48719,94623,25188,11177,77166
78353,241804,14347,22874,17640,85420,43362,13320,31516,25767,18646
79731,58725,171492,51216,17595,468343,102024,60002,210408,99885,336735
103425,42981,24257,85778,52059,117036,203829,168283,49645,83593,18603
50900,38523,37558,99339,32687,61578,64403,47694,26422,65749,46835
51276,180960,297789,25530,22358,102858,392817,20993,208783,204690,364427
74074,36516,73896,9547,33224,41018,30665,38922,17664,29715,111043
35831,225719,58258,11540,892,902,56715,72898,11687,31522,108048
120843,16274,95874,981,22490,24014,39130,5183,98364,84903,24481
39029,19884,87296,79406,42601,47370,11712,52048,77118,37021,57269
55662,73936,387801,279998,12122,1678,59189,332662,29342,116194,224815
13746,260312,47943,383869,53244,46473,52538,62009,33302,59163,27381
44944,15450,17202,97006,16781,26367,103370,239562,35688,175555,51017
8418,31688,112912,26651,9477,17295,13506,45988,103742,212530,65489
65898,288291,88034,47439,29291,125762,140101,111667,57403,125039,469172
288183,71725,169656,42696,62842,82523,42048,1559,42529,42981,24257
102527,862,8844,15602,31357,11862,949,11860,45325,9091,710
148432,318177,365371,331367,333165,291634,293820,279698,296543,287991,291675
204040,71282,43610,206480,50066,142876,205463,35692,25736,43506,78315
50217,63115,214216,19509,31357,9603,9089,11010,9283,55475,16388
80988,257623,399823,47717,17595,468343,102024,60002,210408,99885,336735
24868,9987,25395,73408,108648,220514,316637,58250,111974,203890,32003
47578,74289,52980,90351,34326,52874,64912,52979,107637,54160,29290
52970,47578,64686,124853,31502,77041,93114,45554,216794,121940,103960
45272,226857,32395,10862,28200,10362,68274,9410,13501,17595,468343
48138,225574,241554,21208,10066,9815,332567,109478,16379,31679,53000
48340,1979,134890,14066,14252,93114,89056,135204,3512,32631,2636
52067,108401,44490,429107,218778,9962,22327,28031,11566,20545,17320
22484,354924,39788,36223,24561,25867,67109,75404,22599,254321,41902
46441,258086,13564,70584,13515,2654,11015,10225,36599,3600,11252
45772,137116,9023,49013,51052,123334,13933,41097,39057,14518,40619
46260,111317,30183,108003,102195,242631,49508,197926,74420,39287,32142
84295,42390,56154,43458,118444,18690,52847,30977,174784,48627,58182
43825,65503,43128,38727,15938,52355,246299,36706,46531,27597,32484
91419,28431,43962,102526,98328,26175,138357,34768,105059,40044,40045
119183,183859,392818,38020,59517,412202,5622,46875,15506,124619,124676
195651,17021,179235,455661,2293,114,77056,241058,348138,11003,544
11788,45269,13542,21641,306819,118309,82695,36328,263947,58102,11318
82792,105406,43546,107231,96846,33734,43518,17889,34857,113743,142254
54635,94881,229005,43600,162928,151831,43818,203024,162862,214909,103934
81687,53879,42567,25190,132597,43516,121903,70734,131898,84084,43839
79180,39946,77822,94716,3565,222220,37222,27256,44087,27261,71984
109887,85814,28528,37451,25918,40765,114083,90807,36375,42541,43236
112705,33112,61645,64142,19490,52470,61647,64143,45241,42734,43856
84296,26845,150712,31324,43894,95137,113638,153169,14589,43847,53161
150712,61541,31324,43894,95137,113638,153169,43881,14589,43847,53161
31324,121695,150712,43894,95137,113638,153169,150249,14589,43847,53161
50204,1621,8469,11338,16299,8388,11598,9602,9080,26765,11890
53045,39043,29748,28271,112687,29596,114394,41032,102444,108432,297167
18438,342657,45407,114994,69846,159230,211711,117340,86440,44369,15084
30432,64968,67385,12513,91690,104473,77223,14905,27461,70443,11316
43552,10972,207933,6687,158011,4553,41469,22230,11772,12619,11343
85886,131434,93492,125099,32830,288117,83215,163795,185057,209686,127391
87906,90092,39979,6609,68863,42764,44126,22311,61755,213755,40383
17240,299359,299730,30346,17692,29794,10577,47957,10727,3574,41020
39959,115241,56608,11655,31417,539,11449,9529,9552,15856,9540
56259,38035,71679,173897,1576,35791,14878,364153,80394,31947,9362
114246,36241,94649,101006,266031,124619,124676,102406,46798,94214,30910
140527,94794,58937,110838,20537,42241,43654,41426,41970,367275,140595
45274,216755,140481,250705,318224,13020,13362,13003,44999,57211,75803
39513,16614,133790,8363,331313,49806,1648,7512,27275,18162,107985
46789,309,103663,122368,308409,250734,12777,10913,191293,5177,15952
30901,30903,69872,16825,58080,121342,67180,67219,43548,64666,31624
15576,185191,4195,10305,10930,41975,12713,31303,76207,101183,42463
49844,2006,40957,22829,26685,78331,60966,60387,26817,85926,31555
81217,21484,46799,70410,315868,95043,3476,98927,27072,52949,2637
54506,922,358238,109809,21309,77780,41792,53048,33159,129882,198450
32520,19156,48301,26615,64994,54182,50571,11841,2648,66018,12207
37618,59095,72558,33274,45397,90063,9306,3076,5483,24126,14237
12471,44160,37586,179715,124619,124676,102406,46798,94214,30910,69850
36883,8327,32891,13041,86942,11855,14269,13702,33257,30645,14267
51971,2566,184314,283726,46748,4973,12480,4974,27208,11801,51447
64441,288291,469172,126420,88034,65898,125762,140101,111667,47439,29291
31987,1480,47697,27883,48443,92796,15,43003,116800,20246,3766
14538,300168,18816,9460,61187,34179,411442,157239,45505,37472,315669
92332,91893,174958,29967,31506,42512,70555,36786,24003,28894,43804
174958,36786,24003,17058,44043,21564,63702,45971,19,17136,42062
20993,20992,104376,34869,56212,65839,127236,84002,51284,82737,20994
183894,334532,320412,322460,152388,30934,42689,42329,123047,32284,11355
98078,618,116857,28196,191427,42511,3059,191068,193899,20650,130450
33997,136616,166666,278236,220809,11109,10503,160588,174311,13949,46138
14525,36175,210708,412120,37711,16133,125099,32830,288117,83215,163795
48118,15013,28486,13446,16716,2021,44705,192134,33796,70457,61532
43088,17595,468343,102024,60002,210408,99885,336735,42467,74312,126314
36505,20607,31023,65795,56810,162510,117869,120121,145481,125099,32830
119965,53218,4228,3480,154980,74767,11396,31681,84569,13923,100061
4704,48719,26670,245906,6949,82545,4703,104364,94623,25188,27804
83013,122126,45089,12650,32272,387886,81460,244046,75931,267467,54690
42171,10000,148077,49218,305594,87081,333953,42015,34328,41890,266740
878,12631,11869,267035,10626,125099,32830,288117,83215,163795,185057
57424,45990,56994,293264,42399,60191,125124,238705,12424,60018,64948
35001,41058,14837,26242,16121,25955,26031,20942,4992,37329,47955
47327,9011,10577,7006,10578,10579,14435,130267,8068,18355,9679
44896,6283,57201,22,58,285,6963,565,6073,340837,37776
37380,20442,61880,46623,18264,38732,14551,27635,17729,18721,31556
50725,53358,74387,212716,13984,12109,1901,100046,63115,214216,19509
54186,31512,251981,26275,10531,638,2649,1073,25503,30308,39473
38050,24739,14305,335676,434510,316154,448290,2577,12777,226092,61689
113885,217341,11187,35564,119916,119916,119916,119916,12516,32235,70656
56930,106573,29365,38023,185934,111570,77121,62749,229610,26533,43464
43526,43894,113638,153169,43847,53161,121695,150712,31324,14589,179066
31890,63943,144206,220674,13180,97108,22905,23336,29710,18619,146563
52555,124619,124676,102406,46798,94214,30910,69850,207625,23985,23986
131836,862,8844,15602,31357,11862,949,11860,45325,9091,710
58764,22326,287486,20548,214217,405204,53296,366249,90645,29040,412214
55238,143,61369,27033,51802,43488,40985,132654,37305,237433,27777
33228,83995,153652,213635,33364,97831,45247,16646,138853,377362,102256
42482,68736,31151,47295,18984,74237,173938,48011,54642,85633,47755
91459,53198,48714,55676,65673,33470,421510,274906,54793,5804,13963
58376,121738,113369,20561,125103,20562,11225,34389,20553,125025,38052
47218,84306,156708,6557,19899,33586,39450,57046,84465,242551,120637
34944,26663,168408,55240,42538,147876,37311,40639,51426,26712,16933
59990,74294,124619,124676,102406,46798,94214,30910,69850,207625,23985
43256,48155,86816,10242,31935,18030,28661,106017,54575,10243,102597
56811,279661,126132,38638,364426,12237,18116,91262,15004,50787,43065
27582,1701,348389,265208,76163,127493,1995,10053,2275,9335,1948
48988,11543,2123,1792,9038,76489,100042,9889,11431,544,12610
49494,208039,246080,1523,376389,34045,16995,66150,90125,11194,162215
46529,47971,11081,13027,179154,293452,9910,8271,11468,95,1635
49637,38636,42981,24257,85778,52059,117036,203829,168283,49645,83593
37714,20236,69059,39298,66733,45009,50119,9331,7007,10412,9458
305656,75145,20863,12900,135855,32526,19610,62394,308640,20862,65158
51200,407887,15859,164134,122709,4258,146304,118580,326423,417870,16162
44943,98566,10781,57165,10727,20777,91908,42073,66628,11867,1705
45714,27405,60759,40012,354547,78072,115241,59317,52949,34996,11298
106406,31868,75950,259593,120588,43800,44868,296104,34456,72997,73348
63702,174958,36786,24003,29267,31506,42512,17058,44043,21564,45971
31644,22013,26516,43138,94608,67521,261,31661,18900,37749,33632
28874,110420,315465,20455,14069,39544,13925,90056,47466,153118,267523
14903,13682,15655,13691,24926,51162,14885,81310,13933,41097,39057
60290,60221,60213,43071,63686,284274,350499,239523,396330,12610,14611
60221,60290,60213,43071,60824,60025,13730,37645,13925,90056,47466
54793,53198,91459,48714,55676,65673,33470,421510,274906,5804,342381
144792,50271,989,28392,33025,109970,28391,100010,109886,105548,131457
53230,70806,117531,42537,42638,35227,1405,128899,599,120837,110253
9706,9669,2671,40592,11366,9674,25395,73408,108648,220514,316637
57703,382501,19552,34899,36266,46458,17595,468343,102024,60002,210408
56831,264656,277388,8053,10479,29973,47095,44129,57834,67307,16769
19829,52048,77118,37021,57269,58255,71905,1775,11107,10535,136311
25186,10426,208968,129415,262199,392885,403936,418990,423122,394063,194144
43339,218221,116690,168994,130241,216363,255784,105470,168295,125264,219233
36540,9078,81310,11886,9325,10112,11360,72185,15947,13933,41097
50321,21032,18890,2135,47292,275130,46247,355135,77304,10539,11238
22620,47533,28597,125504,888,9279,11806,11888,23172,11637,889
56092,114251,18373,100526,44536,180836,42599,36491,43112,70457,61532
34214,221418,376426,17204,17208,83660,84347,11401,246743,11531,97400
8770,42981,24257,85778,52059,117036,203829,168283,49645,83593,18603
42819,77287,72987,49788,111815,112087,185154,87729,1245,41843,11257
118381,51306,40213,40025,394051,55758,72066,28288,17281,3080,40206
53358,13984,74387,50725,12109,212716,125099,32830,288117,83215,163795
40655,9448,32030,3132,8427,11375,10762,60778,13191,24775,12138
47533,22620,888,28597,125504,11888,9279,11806,11637,23172,889
31162,164013,440642,52048,26769,45266,86532,77118,53215,37688,134890
45022,261770,273807,18652,125948,10427,274,10363,819,31640,8744
24885,376867,298522,17595,468343,102024,60002,210408,99885,336735,42467
43451,120833,79887,179251,52432,43239,31532,43888,43529,31526,3019
20722,3170,47288,37797,13205,197725,393559,37049,10530,10948,11704
72185,11319,9078,36540,13933,41097,39057,14518,40619,13929,42313
99329,76636,97029,95597,39504,124083,128395,125700,103203,40970,25774
71110,12806,139808,341744,99885,66180,64968,22093,157239,49492,47452
16439,33682,33684,17595,468343,102024,60002,210408,99885,336735,42467
29865,24831,11298,255798,29856,927,928,11974,25389,45046,5709
18143,73799,407430,37910,38142,198375,372058,79707,12924,222715,200481
13957,10445,26949,12506,10435,783,1816,5902,34193,66775,21335
26011,50560,67394,64494,45029,102961,46360,109279,45266,51590,37646
47931,7347,97020,8439,79528,9516,26744,85837,16885,934,4984
13461,41110,398818,324807,84308,61979,109689,132342,371741,35052,363841
15362,13635,309886,78539,8978,342878,20778,25047,52710,31522,72898
53237,209504,108147,224815,48463,28440,77067,135579,196328,41870,141210
19205,297167,238358,86410,277686,205943,407036,15282,115241,150211,14143
37583,42981,24257,85778,52059,117036,203829,168283,49645,83593,18603
59248,1945,276137,17699,318279,32567,21736,42981,24257,85778,52059
50546,3563,9614,38365,71880,109418,9032,10661,11077,32450,9957
70591,65550,120259,43313,84214,23724,126781,28575,272162,103612,200331
51447,121875,46761,1958,2566,184314,283726,451955,46748,4973,302
104221,70881,38687,52239,33031,50079,43696,42615,80572,85670,212899
243565,122709,286402,43691,52359,15401,80086,3077,108646,15859,16162
44657,115132,104485,244,91250,13001,250756,88893,324251,337965,133786
33025,50271,109886,989,28392,144792,109970,28391,100010,105548,131457
15182,13835,337154,336890,196867,27022,10000,148077,49218,305594,87081
59490,12172,212994,45555,207441,89704,48227,36880,23965,46595,99657
49730,8966,215881,9787,11023,2447,290762,110901,38321,254007,263986
38322,11565,13411,119738,39180,9969,117553,207703,28121,9600,105130
45132,9035,283995,118340,18693,40909,359105,253980,206260,10381,20164
77078,150043,28288,17281,3080,40206,31530,66473,12614,33734,26879
103751,41142,55403,32099,201124,38944,293313,41205,234850,862,8844
46146,397243,119984,81537,150396,54398,653,32023,11905,29071,41967
45612,17431,68735,431,10133,437,37686,36960,82649,782,1090
38684,283587,21191,47760,152603,10913,17595,468343,102024,60002,210408
84303,43693,5201,120977,36652,241374,99283,126925,95004,143277,25016
442417,318177,365371,331367,333165,291634,293820,279698,296543,287991,291675
333590,318177,365371,331367,333165,291634,293820,279698,296543,287991,291675
81751,19140,37719,11939,43801,43440,97024,174792,53860,130374,198204
193547,19170,14554,36634,41611,101653,178607,11331,17657,208434,102295
93528,43874,43879,129553,109962,109962,109962,109962,56724,94959,176734
109326,168283,83593,113286,159569,66660,33823,210864,77120,74485,105371
23629,209112,256421,924,1271,49521,141052,13183,41216,10546,71676
14147,283445,14435,14126,42707,6933,9616,335409,100089,25395,73408
55893,124619,124676,102406,46798,94214,30910,69850,207625,23985,23986
40856,29914,157851,113737,253161,106729,38684,47760,73873,107355,146015
48243,49467,133373,49823,296136,121942,195912,314371,154399,42134,48131
46458,20,148,2266,11671,320004,284286,252529,110909,10497,85247
42167,77291,34196,42234,124619,124676,102406,46798,94214,30910,69850
57409,114521,37447,21710,40873,242675,32562,19082,405627,9459,52906
2010,162437,162442,162435,36895,36281,162406,265193,255948,319373,28422
47215,129119,37584,124619,124676,102406,46798,94214,30910,69850,207625
45715,44135,11052,31245,364433,8285,10771,254526,3980,10829,13905
58232,23706,110272,39450,57046,84465,242551,120637,117340,58553,49453
53364,271433,1736,285025,862,8844,15602,31357,11862,949,11860
62342,67884,391617,18079,71118,125619,862,8844,15602,31357,11862
37534,2055,9922,297167,238358,581,86410,277686,205943,407036,15282
57521,350846,46767,524,400,10474,259209,9344,278,2246,627
13847,26162,27501,27502,11134,1051,26789,21610,9367,14373,2085
24926,197754,13691,13682,14903,81310,13933,41097,39057,14518,40619
10356,1770,28902,19823,47112,9208,11386,70457,61532,190681,51078
37405,10749,302376,261192,339894,7862,3037,53256,124619,124676,102406
76875,38775,6976,72091,70903,42530,27642,85695,26702,48949,1700
104430,166621,37954,53865,156317,43075,60853,178341,32921,289,3087
29436,49322,26851,36676,13016,130272,28858,378477,58287,194498,83114
11406,344,242661,28938,7210,400552,72413,149763,130694,83415,125099
19611,19528,49514,25676,32164,13099,413198,233112,55292,11636,44263
16179,31196,275696,2654,11015,10225,36599,3600,11252,35813,11601
153041,70461,11986,47489,4485,49691,72898,31522,4279,227481,51205
85769,114570,47432,114645,24858,47795,22549,689,47792,51735,48210
211331,69016,29109,34138,72178,82395,113215,60009,45069,20641,77246
45046,11298,25389,29856,255798,24831,29865,927,928,11974,5709
42273,42981,24257,85778,52059,117036,203829,168283,49645,83593,18603
13413,82424,213121,10681,15559,13933,41097,39057,14518,40619,13929
159878,174552,132397,95242,225038,124619,124676,102406,46798,94214,30910
95242,132397,174552,159878,225038,124619,124676,102406,46798,94214,30910
81414,98586,124619,124676,102406,46798,94214,30910,69850,207625,23985
45189,41308,41002,82767,41311,40933,41004,82776,41298,45191,30131
43418,13792,337958,424,11101,659,826,857,8741,777,13783
41616,41805,11851,18706,15375,10329,9631,11679,13811,63154,48492
15837,139,177865,14898,15961,1838,34061,70457,61532,190681,51078
58496,331781,371741,10093,8471,23305,23305,23305,23305,42981,24257
16140,16007,5890,36243,294795,2668,11596,11082,110901,123362,251
60434,250810,42981,24257,85778,52059,117036,203829,168283,49645,83593
49018,91586,138843,259693,14001,246355,176,168259,11835,324803,1562
57120,8942,178385,178382,340487,26518,98514,157823,67636,42861,43002
131770,31988,31993,80364,106882,51395,32120,105551,108232,216068,121357
99351,147843,65212,108994,43497,190165,110465,161602,90523,111344,43811
49010,79329,24440,11382,18550,47139,2162,32305,19513,2185,36645
42815,93313,95854,910,103938,109262,3085,900,759,24008,39231
76372,28290,28285,44052,37305,121550,64032,49099,104473,124645,151489
20329,2671,12205,39983,9669,153750,58405,10320,48946,63484,73043
55725,2056,238215,314365,12473,280477,216652,134662,117340,47034,86369
57537,8489,9008,1538,26198,11322,201088,949,11524,11454,82
48650,1364,2441,2444,280840,2460,1414,2588,31189,17595,468343
98399,245268,25509,80708,53232,87983,54635,43818,83838,162862,162928
42531,27225,9660,6081,10794,69928,46828,48609,104602,38560,11575
44087,39946,37222,77822,79180,94716,3565,222220,20324,47616,3582
90406,115386,164123,103119,43336,28000,76344,95359,43394,29966,30346
44898,49104,98246,87541,86520,26165,159403,153779,103668,70912,37044
20995,77331,40970,25774,140149,66159,25584,47034,57544,14190,129507
54354,413430,148478,55256,862,8844,15602,31357,11862,949,11860
68629,10688,240745,77780,309299,126117,34574,55066,2045,11099,8836
